TimeStamp,Total_KW,GHI,GII,MOD_TEMP,AMB_TEMP,AIR_PRESS,CLOUD_COVER,Hour,Minute,Day_of_Year,Day_of_Week,Total_KW_Lag1,Total_KW_Lag2,GHI_Rolling_Mean_2h,Temp_Rolling_Std_2h,GHI_Delta,GHI_Temp_Interaction
2025-04-03 17:00:00,12.32,63.66,66.45,29.52,37.38,95.75,0.19,17,0,93,3,30.32,61.32,326.3025,2.713404994958826,-207.67,1879.2432
2025-04-03 17:30:00,4.29,36.65,37.46,28.55,35.49,95.8,0.17,17,30,93,3,12.32,30.32,210.80249999999998,2.749998484848254,-27.009999999999998,1046.3575
2025-04-03 18:00:00,6.0600000000000005,1.06,2.26,27.17,34.16,95.79,0.16,18,0,93,3,4.29,12.32,93.175,3.1590861020239944,-35.589999999999996,28.800200000000004
2025-04-03 18:30:00,39.57,0.0,0.0,26.34,33.09,95.82,0.23,18,30,93,3,6.0600000000000005,4.29,25.342499999999998,1.4157801147546474,-1.06,0.0
2025-04-03 19:00:00,39.43,0.0,0.0,24.52,31.99,95.84,0.13,19,0,93,3,39.57,6.0600000000000005,9.4275,1.6845672045567477,0.0,0.0
2025-04-03 19:30:00,39.49,0.0,0.0,23.04,30.4,95.83,0.3,19,30,93,3,39.43,39.57,0.265,1.8520506652541298,0.0,0.0
2025-04-03 20:00:00,39.49,0.0,0.0,22.43,29.15,95.84,0.35,20,0,93,3,39.49,39.43,0.0,1.7421514476842623,0.0,0.0
2025-04-03 21:30:00,-0.31,0.0,0.0,22.64,28.18,96.0,0.13,21,30,93,3,39.49,39.49,0.0,0.942916574606926,0.0,0.0
2025-04-03 22:00:00,-0.1699999999999999,0.0,0.0,22.34,28.04,96.0,0.11,22,0,93,3,-0.31,39.49,0.0,0.31148836254640794,0.0,0.0
2025-04-03 22:30:00,-0.34,0.0,0.0,22.17,27.84,96.02,0.1,22,30,93,3,-0.1699999999999999,-0.31,0.0,0.19570385791256636,0.0,0.0
2025-04-03 23:00:00,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,23,0,93,3,-0.34,-0.1699999999999999,0.0,11.193353310484563,0.0,0.0
2025-04-03 23:30:00,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,23,30,93,3,-0.38,-0.34,0.0,12.84911767398847,0.0,0.0
2025-04-04 00:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,94,4,-0.38,-0.38,0.0,11.085000000000152,0.0,0.0
2025-04-04 00:30:00,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0,30,94,4,-0.39,-0.38,0.0,0.0,0.0,0.0
2025-04-04 01:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,1,0,94,4,-0.37,-0.39,0.0,0.0,0.0,0.0
2025-04-04 01:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,1,30,94,4,-0.39,-0.37,0.0,0.0,0.0,0.0
2025-04-04 02:00:00,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,2,0,94,4,-0.39,-0.39,0.0,0.0,0.0,0.0
2025-04-04 02:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,2,30,94,4,-0.38,-0.39,0.0,0.0,0.0,0.0
2025-04-04 03:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,3,0,94,4,-0.39,-0.38,0.0,0.0,0.0,0.0
2025-04-04 04:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,4,30,94,4,-0.39,-0.39,0.0,0.0,0.0,0.0
2025-04-04 05:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,5,0,94,4,-0.39,-0.39,0.0,0.0,0.0,0.0
2025-04-04 05:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,5,30,94,4,-0.39,-0.39,0.0,0.0,0.0,0.0
2025-04-04 06:30:00,1.36,0.0,0.0,0.0,0.0,0.0,0.0,6,30,94,4,-0.39,-0.39,0.0,0.0,0.0,0.0
2025-04-04 07:00:00,5.45,0.0,0.0,0.0,0.0,0.0,0.0,7,0,94,4,1.36,-0.39,0.0,0.0,0.0,0.0
2025-04-04 07:30:00,19.41,149.66,143.87,23.83,25.3,96.01,0.14,7,30,94,4,5.45,1.36,37.415,11.915000000000136,149.66,3566.3977999999997
2025-04-04 08:00:00,47.42,341.29,339.27,27.49,27.65,96.05,0.35,8,0,94,4,19.41,5.45,122.73750000000001,14.889967539700548,191.63000000000002,9382.0621
2025-04-04 08:30:00,32.58,242.94,241.33,28.96,30.02,96.1,0.27,8,30,94,4,47.42,19.41,183.4725,13.552748798675566,-98.35000000000002,7035.5424
2025-04-04 09:00:00,41.74,244.45,245.95,28.97,31.22,96.11,0.24,9,0,94,4,32.58,47.42,244.58499999999998,2.423556271267766,1.509999999999991,7081.7164999999995
2025-04-04 09:30:00,39.1,276.48,271.1,29.65,32.06,96.11,0.19,9,30,94,4,41.74,32.58,276.29,0.910837526675955,32.03000000000003,8197.632
2025-04-04 10:00:00,39.72,307.06,303.14,30.44,32.83,96.1,0.23,10,0,94,4,39.1,41.74,267.73249999999996,0.7020208923774481,30.579999999999984,9346.9064
2025-04-04 10:30:00,67.1,664.31,711.05,32.89,33.69,96.1,0.36,10,30,94,4,39.72,39.1,373.07499999999993,1.7106017459754705,357.24999999999994,21849.155899999998
2025-04-04 11:00:00,38.35,872.68,905.35,39.35,35.5,96.07,0.44,11,0,94,4,67.1,39.72,530.1324999999999,4.4001316268191415,208.37,34339.958
2025-04-04 11:30:00,80.75,871.86,903.84,43.57,37.08,96.05,0.38,11,30,94,4,38.35,67.1,678.9775,5.995761697510478,-0.8199999999999363,37986.9402
2025-04-04 12:00:00,81.05,879.48,916.13,45.76,38.29,96.0,0.37,12,0,94,4,80.75,38.35,822.0825,5.665123564407049,7.6200000000000045,40245.0048
2025-04-04 12:30:00,80.48,876.31,917.71,46.05,39.55,95.94,0.49,12,30,94,4,81.05,80.75,875.0824999999999,3.093233205994398,-3.1700000000000728,40354.07549999999
2025-04-04 13:00:00,54.49,908.33,955.02,48.37,41.38,95.89,0.4,13,0,94,4,80.48,81.05,883.9949999999999,1.9635236183961546,32.020000000000095,43935.922099999996
2025-04-04 13:30:00,70.72,812.03,834.87,47.15,43.25,95.84,0.42,13,30,94,4,54.49,80.48,869.0375,1.1870516697541558,-96.30000000000007,38287.214499999995
2025-04-04 14:00:00,64.84,753.4,770.46,46.09,45.21,95.79,0.42,14,0,94,4,70.72,54.49,837.5175,1.0956124618979657,-58.629999999999995,34724.206
2025-04-04 14:30:00,61.13,672.76,683.92,44.67,45.99,95.74,0.39,14,30,94,4,64.84,70.72,786.63,1.5723443219174809,-80.63999999999999,30052.1892
2025-04-04 15:00:00,75.41,587.19,594.34,41.14,45.95,95.68,0.46,15,0,94,4,61.13,64.84,706.3449999999999,2.620017493580204,-85.56999999999994,24156.996600000002
2025-04-04 15:30:00,62.39,491.08,492.33,42.02,45.34,95.62,0.33,15,30,94,4,75.41,61.13,626.1075,2.297491385547812,-96.11000000000007,20635.1816
2025-04-04 16:00:00,47.89,382.46,377.03,40.35,45.08,95.59,0.4,16,0,94,4,62.39,75.41,533.3725,1.8782349870733737,-108.62,15432.261
2025-04-04 16:30:00,32.98,270.42,264.9,38.17,44.22,95.56,0.41,16,30,94,4,47.89,62.39,432.78749999999997,1.6478066229587243,-112.03999999999996,10321.931400000001
2025-04-04 17:00:00,20.28,174.71,168.52,35.79,42.9,95.54,0.4,17,0,94,4,32.98,47.89,329.66749999999996,2.7023862911631915,-95.71000000000001,6252.8709
2025-04-04 17:30:00,9.75,84.64,82.27,32.94,41.13,95.53,0.36,17,30,94,4,20.28,32.98,228.05749999999998,3.1832098579893007,-90.07000000000001,2788.0416
2025-04-04 18:00:00,2.64,18.43,20.87,30.44,38.98,95.54,0.36,18,0,94,4,9.75,20.28,137.04999999999998,3.363594307681458,-66.21000000000001,561.0092
2025-04-04 18:30:00,36.66,0.0,0.0,28.27,36.86,95.55,0.21,18,30,94,4,2.64,9.75,69.44499999999998,3.2411829116338535,-18.43,0.0
2025-04-04 19:00:00,39.48,0.0,0.0,26.85,35.16,95.57,0.22,19,0,94,4,36.66,2.64,25.76749999999997,2.6576995064656,0.0,0.0
2025-04-04 19:30:00,39.45,0.0,0.0,26.05,33.85,95.62,0.19,19,30,94,4,39.48,36.66,4.6074999999999715,1.9247056051946345,0.0,0.0
2025-04-04 20:00:00,39.41,0.0,0.0,25.61,32.98,95.66,0.3,20,0,94,4,39.45,39.48,0.0,1.1687457664812058,0.0,0.0
2025-04-04 20:30:00,39.44,0.0,0.0,25.81,32.39,95.69,0.26,20,30,94,4,39.41,39.45,0.0,0.5439362707779176,0.0,0.0
2025-04-04 21:00:00,39.22,0.0,0.0,24.06,31.85,95.73,0.15,21,0,94,4,39.44,39.41,0.0,0.8998286873999073,0.0,0.0
2025-04-04 21:30:00,-0.19,0.0,0.0,25.26,31.37,95.76,0.31,21,30,94,4,39.22,39.44,0.0,0.7836878630346746,0.0,0.0
2025-04-04 22:00:00,-0.24,0.0,0.0,24.51,31.0,95.77,0.13,22,0,94,4,-0.19,39.22,0.0,0.7778174593059808,0.0,0.0
2025-04-04 22:30:00,-0.29,0.0,0.0,24.1,30.37,95.77,0.35,22,30,94,4,-0.24,-0.19,0.0,0.5567988864942597,0.0,0.0
2025-04-04 23:00:00,-0.4,47.64,49.59,24.86,30.17,95.75,0.27,23,0,94,4,-0.29,-0.24,11.909999999999972,0.49466318507434687,47.64,1184.3304
2025-04-04 23:30:00,-0.4,47.64,49.59,24.86,30.17,95.75,0.27,23,30,94,4,-0.4,-0.29,23.819999999999972,0.36151302420231635,0.0,1184.3304
2025-04-05 01:00:00,-0.39,47.64,49.59,24.86,30.17,95.75,0.27,1,0,95,5,-0.4,-0.4,35.729999999999976,0.38000000000161993,0.0,1184.3304
2025-04-05 01:30:00,-0.4,47.64,49.59,24.86,30.17,95.75,0.27,1,30,95,5,-0.39,-0.4,47.64,0.0,0.0,1184.3304
2025-04-05 02:00:00,-0.39,47.64,49.59,24.86,30.17,95.75,0.27,2,0,95,5,-0.4,-0.39,47.64,0.0,0.0,1184.3304
2025-04-05 02:30:00,-0.39,47.64,49.59,24.86,30.17,95.75,0.27,2,30,95,5,-0.39,-0.4,47.64,0.0,0.0,1184.3304
2025-04-05 03:00:00,-0.39,47.64,49.59,24.86,30.17,95.75,0.27,3,0,95,5,-0.39,-0.39,47.64,0.0,0.0,1184.3304
2025-04-05 03:30:00,-0.4,47.64,49.59,24.86,30.17,95.75,0.27,3,30,95,5,-0.39,-0.39,47.64,0.0,0.0,1184.3304
2025-04-05 04:00:00,-0.4,47.64,49.59,24.86,30.17,95.75,0.27,4,0,95,5,-0.4,-0.39,47.64,0.0,0.0,1184.3304
2025-04-05 04:30:00,-0.4,47.64,49.59,24.86,30.17,95.75,0.27,4,30,95,5,-0.4,-0.4,47.64,0.0,0.0,1184.3304
2025-04-05 05:00:00,-0.4,47.64,49.59,24.86,30.17,95.75,0.27,5,0,95,5,-0.4,-0.4,47.64,0.0,0.0,1184.3304
2025-04-05 05:30:00,-0.4,47.64,49.59,24.86,30.17,95.75,0.27,5,30,95,5,-0.4,-0.4,47.64,0.0,0.0,1184.3304
2025-04-05 06:00:00,0.19,47.64,49.59,24.86,30.17,95.75,0.27,6,0,95,5,-0.4,-0.4,47.64,0.0,0.0,1184.3304
2025-04-05 06:30:00,5.8100000000000005,47.64,49.59,24.86,30.17,95.75,0.27,6,30,95,5,0.19,-0.4,47.64,0.0,0.0,1184.3304
2025-04-05 07:00:00,16.189999999999998,139.42,137.12,21.26,24.01,95.77,0.15,7,0,95,5,5.8100000000000005,0.19,70.58499999999998,1.8000000000003564,91.77999999999999,2964.0692
2025-04-05 07:30:00,30.34,243.84,246.23,25.06,26.7,95.82,0.2,7,30,95,5,16.189999999999998,5.8100000000000005,119.63499999999996,1.83575597506893,104.42000000000002,6110.6304
2025-04-05 08:00:00,46.6,358.84,365.02,29.75,30.11,95.87,0.43,8,0,95,5,30.34,16.189999999999998,197.43499999999997,3.4812390035734664,114.99999999999997,10675.49
2025-04-05 08:30:00,62.25,475.56,488.87,34.07,33.57,95.9,0.46,8,30,95,5,46.6,30.34,304.41499999999996,5.571166843669375,116.72000000000003,16202.3292
2025-04-05 09:00:00,76.2,577.23,594.47,36.52,35.92,95.92,0.33,9,0,95,5,62.25,46.6,413.86749999999995,5.041540769778028,101.67000000000002,21080.4396
2025-04-05 09:30:00,87.78999999999999,670.15,688.24,40.03,38.11,95.94,0.44,9,30,95,5,76.2,62.25,520.4449999999999,4.320666422362843,92.91999999999996,26826.1045
2025-04-05 10:00:00,86.39,741.16,760.22,43.93,39.7,95.96,0.44,10,0,95,5,87.78999999999999,76.2,616.0249999999999,4.293230135923314,71.00999999999999,32559.158799999997
2025-04-05 10:30:00,83.66,811.83,836.74,46.18,40.36,95.93,0.49,10,30,95,5,86.39,87.78999999999999,700.0925,4.268477480320105,70.67000000000007,37490.3094
2025-04-05 11:00:00,78.33,870.26,904.39,47.97,40.81,95.9,0.39,11,0,95,5,83.66,86.39,773.3499999999999,3.42374429535847,58.42999999999995,41746.3722
2025-04-05 11:30:00,80.03999999999999,891.43,927.14,50.29,41.55,95.86,0.45,11,30,95,5,78.33,83.66,828.6699999999998,2.6974107955592266,21.16999999999996,44830.0147
2025-04-05 12:00:00,79.96,882.49,917.71,52.47,42.47,95.82,0.47,12,0,95,5,80.03999999999999,78.33,864.0024999999999,2.739298876233229,-8.93999999999994,46304.2503
2025-04-05 12:30:00,78.34,934.87,974.7,50.7,43.58,95.77,0.4,12,30,95,5,79.96,80.03999999999999,894.7624999999999,1.8515466507758358,52.379999999999995,47397.909
2025-04-05 13:00:00,75.65,903.27,943.43,52.5,45.31,95.71,0.42,13,0,95,5,78.34,79.96,903.0149999999999,1.1611201488214404,-31.600000000000023,47421.674999999996
2025-04-05 13:30:00,75.55000000000001,857.74,882.71,52.8,47.42,95.66,0.43,13,30,95,5,75.65,78.34,894.5925,0.956673925639801,-45.52999999999997,45288.672
2025-04-05 14:00:00,67.78999999999999,795.11,813.42,53.19,49.18,95.61,0.47,14,0,95,5,75.55000000000001,75.65,872.7475,1.1018280265082427,-62.629999999999995,42291.9009
2025-04-05 14:30:00,64.28999999999999,693.36,711.0,50.35,49.89,95.57,0.42,14,30,95,5,67.78999999999999,75.55000000000001,812.3699999999999,1.2717704195329673,-101.75,34910.676
2025-04-05 15:00:00,76.4,650.63,661.57,49.62,50.07,95.53,0.42,15,0,95,5,64.28999999999999,67.78999999999999,749.2099999999999,1.7703671935502907,-42.73000000000002,32284.260599999998
2025-04-05 15:30:00,65.8,555.49,555.36,44.93,49.91,95.5,0.39,15,30,95,5,76.4,64.28999999999999,673.6475,3.427140450385131,-95.13999999999999,24958.1657
2025-04-05 16:00:00,53.040000000000006,445.63,441.93,43.78,49.37,95.47,0.45,16,0,95,5,65.8,76.4,586.2774999999999,3.2977062735583695,-109.86000000000001,19509.6814
2025-04-05 16:30:00,36.46,304.02,301.06,40.88,47.92,95.44,0.44,16,30,95,5,53.040000000000006,65.8,488.9424999999999,3.635751870888118,-141.61,12428.3376
2025-04-05 17:00:00,22.68,199.61,194.65,38.1,46.03,95.41,0.41,17,0,95,5,36.46,53.040000000000006,376.18749999999994,3.06559809281431,-104.40999999999997,7605.1410000000005
2025-04-05 17:30:00,10.1,93.48,89.12,35.04,43.89,95.4,0.27,17,30,95,5,22.68,36.46,260.68499999999995,3.744524891981219,-106.13000000000001,3275.5392
2025-04-05 18:30:00,39.53,0.0,0.0,28.7,38.76,95.4,0.35,18,30,95,5,10.1,22.68,149.27749999999995,5.228970580652942,-93.48,0.0
2025-04-05 19:00:00,39.510000000000005,0.0,0.0,27.89,36.82,95.42,0.25,19,0,95,5,39.53,10.1,73.27249999999995,4.949258361950228,0.0,0.0
2025-04-05 19:30:00,39.44,0.0,0.0,27.74,35.6,95.42,0.27,19,30,95,5,39.510000000000005,39.53,23.369999999999944,3.4905622756228167,0.0,0.0
2025-04-05 20:00:00,39.44,0.0,0.0,25.91,34.68,95.43,0.19,20,0,95,5,39.44,39.510000000000005,0.0,1.178049234964872,0.0,0.0
2025-04-05 20:30:00,39.370000000000005,0.0,0.0,24.82,33.27,95.46,0.22,20,30,95,5,39.44,39.44,0.0,1.4841158984396745,0.0,0.0
2025-04-05 21:00:00,39.02,0.0,0.0,23.7,32.0,95.46,0.22,21,0,95,5,39.370000000000005,39.44,0.0,1.7205498152242378,0.0,0.0
2025-04-05 21:30:00,-0.22,0.0,0.0,22.71,30.92,95.47,0.37,21,30,95,5,39.02,39.370000000000005,0.0,1.3844011942599121,0.0,0.0
2025-04-05 22:00:00,-0.22,0.0,0.0,22.22,30.01,95.49,0.32,22,0,95,5,-0.22,39.02,0.0,1.1502572176119348,0.0,0.0
2025-04-05 22:30:00,-0.34,0.0,0.0,21.94,29.24,95.5,0.33,22,30,95,5,-0.22,-0.22,0.0,0.7734931587728575,0.0,0.0
2025-04-05 23:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,23,0,95,5,-0.34,-0.22,0.0,11.149542217807372,0.0,0.0
2025-04-05 23:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,23,30,95,5,-0.39,-0.34,0.0,12.74840643636174,0.0,0.0
2025-04-06 00:00:00,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,96,6,-0.4,-0.39,0.0,10.97000000000015,0.0,0.0
2025-04-06 00:30:00,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0,30,96,6,-0.38,-0.4,0.0,0.0,0.0,0.0
2025-04-06 01:00:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0,96,6,-0.38,-0.38,0.0,0.0,0.0,0.0
2025-04-06 01:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,1,30,96,6,-0.4,-0.38,0.0,0.0,0.0,0.0
2025-04-06 02:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,2,30,96,6,-0.39,-0.4,0.0,0.0,0.0,0.0
2025-04-06 03:00:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,3,0,96,6,-0.39,-0.39,0.0,0.0,0.0,0.0
2025-04-06 03:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,3,30,96,6,-0.4,-0.39,0.0,0.0,0.0,0.0
2025-04-06 04:00:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,4,0,96,6,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-04-06 04:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,4,30,96,6,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-04-06 05:00:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,5,0,96,6,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-04-06 05:30:00,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,5,30,96,6,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-04-06 06:00:00,0.21,0.0,0.0,0.0,0.0,0.0,0.0,6,0,96,6,-0.41,-0.4,0.0,0.0,0.0,0.0
2025-04-06 06:30:00,5.36,0.0,0.0,0.0,0.0,0.0,0.0,6,30,96,6,0.21,-0.41,0.0,0.0,0.0,0.0
2025-04-06 07:00:00,15.27,133.09,131.09,23.07,26.1,95.58,0.38,7,0,96,6,5.36,0.21,33.272499999999944,11.535000000000139,133.09,3070.3863
2025-04-06 07:30:00,30.26,245.76,248.22,26.55,28.66,95.66,0.33,7,30,96,6,15.27,5.36,94.71249999999995,14.394342638689778,112.66999999999999,6524.928
2025-04-06 08:00:00,45.8,362.55,368.53,30.32,31.5,95.69,0.36,8,0,96,6,30.26,15.27,185.34999999999994,13.648307587389798,116.79000000000002,10992.516
2025-04-06 08:30:00,62.370000000000005,469.89,483.4,33.52,34.25,95.74,0.41,8,30,96,6,45.8,30.26,302.82249999999993,4.536051880949753,107.33999999999997,15750.712800000001
2025-04-06 09:00:00,75.96000000000001,574.83,592.22,38.51,36.8,95.79,0.45,9,0,96,6,62.370000000000005,45.8,413.25749999999994,5.066652412260723,104.94000000000005,22136.7033
2025-04-06 09:30:00,87.97999999999999,674.48,692.11,40.46,38.93,95.78,0.43,9,30,96,6,75.96000000000001,62.370000000000005,520.4375,4.627831565647177,99.64999999999998,27289.4608
2025-04-06 10:00:00,84.51,761.99,779.34,43.11,39.98,95.77,0.4,10,0,96,6,87.97999999999999,75.96000000000001,620.2974999999999,4.051921354945918,87.50999999999999,32849.3889
2025-04-06 10:30:00,85.3,816.85,835.78,46.33,40.54,95.75,0.44,10,30,96,6,84.51,87.97999999999999,707.0374999999999,3.390706661842998,54.860000000000014,37844.6605
2025-04-06 11:30:00,80.61,900.15,935.37,56.52,42.01,95.67,0.48,11,30,96,6,85.3,84.51,788.3675,7.032280331916959,83.29999999999995,50876.478
2025-04-06 12:00:00,79.39,938.85,976.21,55.36,43.04,95.62,0.39,12,0,96,6,80.61,85.3,854.46,6.626849427392509,38.700000000000045,51974.736
2025-04-06 12:30:00,79.02000000000001,915.55,958.21,55.99,44.01,95.57,0.43,12,30,96,6,79.39,80.61,892.8499999999999,4.836631058908545,-23.300000000000068,51261.6445
2025-04-06 13:00:00,76.74000000000001,871.85,908.65,53.57,45.92,95.52,0.38,13,0,96,6,79.02000000000001,79.39,906.5999999999999,1.2840820326853173,-43.69999999999993,46705.0045
2025-04-06 13:30:01,71.17,827.69,854.05,55.15,48.18,95.46,0.4,13,30,96,6,76.74000000000001,79.02000000000001,888.4849999999999,1.0288950383778823,-44.15999999999997,45647.103500000005
2025-04-06 14:00:01,70.97,822.19,843.47,49.69,49.94,95.4,0.47,14,0,96,6,71.17,76.74000000000001,859.3199999999999,2.7930628349535525,-5.5,40854.621100000004
2025-04-06 14:30:00,74.25999999999999,767.4,782.07,48.93,50.42,95.38,0.44,14,30,96,6,70.97,71.17,822.2824999999999,3.002193642433082,-54.79000000000008,37548.882
2025-04-06 15:00:00,82.57,661.05,670.58,46.64,50.64,95.33,0.41,15,0,96,6,74.25999999999999,70.97,769.5825,3.606063181180522,-106.35000000000002,30831.372
2025-04-06 15:30:00,67.92,533.55,535.45,46.54,50.34,95.31,0.35,15,30,96,6,82.57,74.25999999999999,696.0474999999999,1.6012703290406602,-127.5,24831.416999999998
2025-04-06 16:00:00,51.78,413.12,406.86,43.58,49.46,95.28,0.41,16,0,96,6,67.92,82.57,593.7799999999999,2.1930553268593367,-120.42999999999995,18003.7696
2025-04-06 16:30:00,35.28,292.34,286.55,41.68,47.95,95.27,0.43,16,30,96,6,51.78,67.92,475.01499999999993,2.4146497330529972,-120.78000000000003,12184.731199999998
2025-04-06 17:00:00,20.64,180.01,173.96,38.41,46.05,95.26,0.39,17,0,96,6,35.28,51.78,354.75499999999994,3.409666405969908,-112.32999999999998,6914.1840999999995
2025-04-06 17:30:00,9.74,91.12,86.15,35.6,44.0,95.27,0.28,17,30,96,6,20.64,35.28,244.14749999999992,3.5305181394992577,-88.88999999999999,3243.8720000000003
2025-04-06 18:00:00,2.87,18.22,20.94,32.42,41.77,95.27,0.2,18,0,96,6,9.74,20.64,145.42249999999993,3.9506908678525496,-72.9,590.6924
2025-04-06 18:30:00,38.05,0.0,0.0,29.85,39.27,95.29,0.34,18,30,96,6,2.87,9.74,72.33749999999995,3.728601167551595,-18.22,0.0
2025-04-06 19:00:00,39.53,0.0,0.0,29.01,37.34,95.3,0.23,19,0,96,6,38.05,2.87,27.334999999999944,2.9656590048982414,0.0,0.0
2025-04-06 19:30:00,39.47,0.0,0.0,26.53,35.93,95.34,0.19,19,30,96,6,39.53,38.05,4.554999999999943,2.4290515981896266,0.0,0.0
2025-04-06 20:00:00,39.42,0.0,0.0,25.71,34.25,95.36,0.16,20,0,96,6,39.47,39.53,0.0,1.9702030352227828,0.0,0.0
2025-04-06 20:30:00,39.43,0.0,0.0,24.57,32.95,95.38,0.19,20,30,96,6,39.42,39.47,0.0,1.8834277262483903,0.0,0.0
2025-04-06 21:00:00,39.1,0.0,0.0,24.21,31.76,95.42,0.21,21,0,96,6,39.43,39.42,0.0,1.0636258740747548,0.0,0.0
2025-04-06 21:30:00,-0.36,0.0,0.0,23.73,31.16,95.47,0.21,21,30,96,6,39.1,39.43,0.0,0.8433860326098295,0.0,0.0
2025-04-06 22:00:00,-0.26,0.0,0.0,22.95,30.25,95.47,0.24,22,0,96,6,-0.36,39.1,0.0,0.7003570517967349,0.0,0.0
2025-04-06 22:30:00,-0.29,0.0,0.0,21.82,29.46,95.48,0.2,22,30,96,6,-0.26,-0.36,0.0,1.0433719375186787,0.0,0.0
2025-04-06 23:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,23,0,96,6,-0.29,-0.26,0.0,11.443561508551525,0.0,0.0
2025-04-06 23:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,23,30,96,6,-0.39,-0.29,0.0,12.932216554017437,0.0,0.0
2025-04-07 00:00:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,97,0,-0.4,-0.39,0.0,10.910000000000146,0.0,0.0
2025-04-07 00:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,30,97,0,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-04-07 01:00:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,1,0,97,0,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-04-07 01:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,1,30,97,0,-0.39,-0.4,0.0,0.0,0.0,0.0
2025-04-07 02:00:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,2,0,97,0,-0.4,-0.39,0.0,0.0,0.0,0.0
2025-04-07 02:30:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,2,30,97,0,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-04-07 03:00:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,3,0,97,0,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-04-07 03:30:00,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,3,30,97,0,-0.4,-0.4,0.0,0.0,0.0,0.0
2025-04-07 04:00:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,4,0,97,0,-0.41,-0.4,0.0,0.0,0.0,0.0
2025-04-07 04:30:00,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,4,30,97,0,-0.4,-0.41,0.0,0.0,0.0,0.0
2025-04-07 05:00:00,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,5,0,97,0,-0.41,-0.4,0.0,0.0,0.0,0.0
2025-04-07 05:30:00,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,5,30,97,0,-0.41,-0.41,0.0,0.0,0.0,0.0
2025-04-07 06:00:00,0.28,0.0,0.0,0.0,0.0,0.0,0.0,6,0,97,0,-0.39,-0.41,0.0,0.0,0.0,0.0
2025-04-07 06:30:00,5.32,0.0,0.0,0.0,0.0,0.0,0.0,6,30,97,0,0.28,-0.39,0.0,0.0,0.0,0.0
2025-04-07 07:00:00,14.74,129.86,126.53,23.87,25.23,95.61,0.2,7,0,97,0,5.32,0.28,32.46499999999995,11.93500000000013,129.86,3099.7582000000007
2025-04-07 07:30:00,28.380000000000003,229.6,231.3,27.18,28.47,95.67,0.29,7,30,97,0,14.74,5.32,89.86499999999995,14.798689975805374,99.73999999999998,6240.527999999999
2025-04-07 08:00:00,44.3,340.61,349.12,31.24,31.68,95.71,0.3,8,0,97,0,28.380000000000003,14.74,175.01749999999996,14.042268038556607,111.01000000000002,10640.6564
